              2    1.19753e-07
              4    1.96633e-07
              8     3.9584e-07
             16    8.08423e-07
             32    1.95996e-06
             64    4.93598e-06
            128    1.38861e-05
            256    4.51721e-05
            512    0.000158962
           1024    0.000589049
           2048     0.00228995
           4096     0.00885896
           8192      0.0351956
          16384       0.141956
          32768       0.581504
          65536        2.26978

