              2    1.24712e-07
              4    1.69934e-07
              8    2.75924e-07
             16    5.44549e-07
             32     1.3764e-06
             64    3.43646e-06
            128    1.04877e-05
            256      3.625e-05
            512    0.000134046
           1024    0.000517375
           2048      0.0020574
           4096     0.00814162
           8192       0.032222
          16384       0.129868
          32768       0.520067
          65536        2.06273

